# max-cut SDP  problem=data/G59mc.sdp n=5000 m=5000 F0_nnz=33858  mode=deflated16 sigma=1 eta_tol=0 window=0.025 gamma=1.1 symmetrize=1  ||C||_F=1.726412e+02
# iter  pinf        dinf        gap         eta         obj_primal      obj_dual        proj_ms  cum_proj_s  deflated  eps_sym_raw  eps_sym_used
   925  9.9596e-04  2.2930e-03  5.4085e-03  5.4085e-03  -1.44752402e+04  -1.43194991e+04     20.98     19.325  82  2.739e-17  0.000e+00
   950  1.0717e-03  2.1906e-03  4.9406e-03  4.9406e-03  -1.44797180e+04  -1.43373385e+04     21.02     19.857  81  3.410e-17  0.000e+00
   975  9.8046e-04  2.1835e-03  4.8985e-03  4.8985e-03  -1.44788083e+04  -1.43376462e+04     21.55     20.386  81  2.426e-17  0.000e+00
# gate it=1000 k=250 kw=125 s1=2.050e+02 s_kw/s1=6.353e-02 fired=1 clipped_neg=57 clipped_pos=23 fired_frac_last250=1.000
# deflate it=1000 alpha=2.840e+01 theta=2.050e+01 clipped_neg=57 clipped_pos=23
  1000  1.0334e-03  2.1612e-03  5.1626e-03  5.1626e-03  -1.44847452e+04  -1.43359497e+04     20.93     20.919  80  2.632e-17  0.000e+00
  1025  1.0656e-03  2.1119e-03  4.7391e-03  4.7391e-03  -1.44865244e+04  -1.43498599e+04     21.46     21.448  78  3.343e-17  0.000e+00
  1050  1.0797e-03  2.0923e-03  4.9240e-03  4.9240e-03  -1.44898521e+04  -1.43478501e+04     21.22     21.982  77  2.480e-17  0.000e+00
  1075  1.1339e-03  2.0632e-03  4.6111e-03  4.6111e-03  -1.44928919e+04  -1.43598441e+04     20.99     22.512  75  2.709e-17  0.000e+00
  1100  1.0199e-03  2.0080e-03  4.7373e-03  4.7373e-03  -1.44956755e+04  -1.43589774e+04     21.05     23.045  75  2.808e-17  0.000e+00
  1125  1.0235e-03  1.9829e-03  4.5541e-03  4.5541e-03  -1.44979623e+04  -1.43665057e+04     20.95     23.575  72  2.449e-17  0.000e+00
  1150  1.0925e-03  1.9724e-03  4.6275e-03  4.6275e-03  -1.44999063e+04  -1.43663223e+04     21.46     24.109  71  3.252e-17  0.000e+00
  1175  1.0580e-03  1.9378e-03  4.7335e-03  4.7335e-03  -1.45034764e+04  -1.43668139e+04     20.96     24.635  70  2.453e-17  0.000e+00
  1200  1.1128e-03  1.8804e-03  4.3712e-03  4.3712e-03  -1.45053082e+04  -1.43790457e+04     21.41     25.165  70  2.229e-17  0.000e+00
  1225  1.0915e-03  1.8839e-03  4.2368e-03  4.2368e-03  -1.45075812e+04  -1.43851645e+04     20.95     25.695  68  3.735e-17  0.000e+00
# gate it=1250 k=250 kw=125 s1=2.234e+02 s_kw/s1=5.597e-02 fired=1 clipped_neg=49 clipped_pos=19 fired_frac_last250=1.000
# deflate it=1250 alpha=3.026e+01 theta=2.234e+01 clipped_neg=49 clipped_pos=19
  1250  1.1393e-03  1.8524e-03  4.4312e-03  4.4312e-03  -1.45088242e+04  -1.43808038e+04     21.03     26.227  68  2.542e-17  0.000e+00
  1275  1.0654e-03  1.8520e-03  4.4221e-03  4.4221e-03  -1.45144870e+04  -1.43866787e+04     21.67     26.756  68  2.239e-17  0.000e+00
  1300  1.0655e-03  1.8121e-03  4.1023e-03  4.1023e-03  -1.45127279e+04  -1.43941384e+04     20.91     27.289  67  2.340e-17  0.000e+00
  1325  1.0866e-03  1.7786e-03  4.1844e-03  4.1844e-03  -1.45180532e+04  -1.43970574e+04     21.61     27.818  66  2.537e-17  0.000e+00
  1350  1.1427e-03  1.7963e-03  3.8767e-03  3.8767e-03  -1.45158549e+04  -1.44037381e+04     21.08     28.351  64  1.957e-17  0.000e+00
  1375  1.1481e-03  1.7475e-03  4.3105e-03  4.3105e-03  -1.45196223e+04  -1.43949815e+04     20.97     28.884  63  2.280e-17  0.000e+00
  1400  1.0988e-03  1.7233e-03  3.9626e-03  3.9626e-03  -1.45224450e+04  -1.44078014e+04     21.47     29.410  63  2.633e-17  0.000e+00
  1425  1.1941e-03  1.7403e-03  4.0356e-03  4.0356e-03  -1.45232321e+04  -1.44064785e+04     20.93     29.941  63  2.463e-17  0.000e+00
  1450  1.2203e-03  1.7101e-03  4.0852e-03  4.0852e-03  -1.45260271e+04  -1.44078220e+04     21.46     30.474  63  1.823e-17  0.000e+00
  1475  1.1234e-03  1.6858e-03  3.7938e-03  3.7938e-03  -1.45267163e+04  -1.44169067e+04     20.89     31.003  62  2.275e-17  0.000e+00
# gate it=1500 k=250 kw=125 s1=2.398e+02 s_kw/s1=5.081e-02 fired=1 clipped_neg=46 clipped_pos=16 fired_frac_last250=1.000
# deflate it=1500 alpha=3.329e+01 theta=2.398e+01 clipped_neg=46 clipped_pos=16
  1500  1.1252e-03  1.6562e-03  4.0731e-03  4.0731e-03  -1.45278912e+04  -1.44100208e+04     21.16     31.534  62  2.289e-17  0.000e+00
  1525  1.1651e-03  1.6002e-03  3.7131e-03  3.7131e-03  -1.45331134e+04  -1.44255827e+04     21.05     32.063  61  2.804e-17  0.000e+00
  1550  1.2146e-03  1.6105e-03  3.5712e-03  3.5712e-03  -1.45293985e+04  -1.44259880e+04     20.95     32.594  60  2.772e-17  0.000e+00
  1575  1.1338e-03  1.5965e-03  3.9779e-03  3.9779e-03  -1.45343681e+04  -1.44191887e+04     21.71     33.126  60  2.197e-17  0.000e+00
  1600  1.1964e-03  1.5598e-03  3.3737e-03  3.3737e-03  -1.45345358e+04  -1.44367927e+04     20.95     33.656  60  2.248e-17  0.000e+00
  1625  1.1425e-03  1.5748e-03  3.7909e-03  3.7909e-03  -1.45342850e+04  -1.44245016e+04     21.89     34.183  58  2.047e-17  0.000e+00
  1650  1.2837e-03  1.5288e-03  3.6021e-03  3.6021e-03  -1.45402245e+04  -1.44358450e+04     20.97     34.716  58  2.067e-17  0.000e+00
  1675  1.2195e-03  1.5180e-03  3.1365e-03  3.1365e-03  -1.45371963e+04  -1.44462867e+04     21.02     35.243  56  1.728e-17  0.000e+00
  1700  1.2584e-03  1.5090e-03  3.6443e-03  3.6443e-03  -1.45395328e+04  -1.44339404e+04     21.02     35.772  55  2.202e-17  0.000e+00
  1725  1.2218e-03  1.5105e-03  3.3767e-03  3.3767e-03  -1.45427141e+04  -1.44448298e+04     21.54     36.303  55  1.940e-17  0.000e+00
# gate it=1750 k=250 kw=125 s1=2.544e+02 s_kw/s1=4.764e-02 fired=1 clipped_neg=42 clipped_pos=12 fired_frac_last250=1.000
# deflate it=1750 alpha=3.623e+01 theta=2.544e+01 clipped_neg=42 clipped_pos=12
  1750  1.2464e-03  1.5257e-03  3.4611e-03  3.4611e-03  -1.45417010e+04  -1.44413835e+04     20.97     36.833  54  1.729e-17  0.000e+00
  1775  1.2495e-03  1.4724e-03  3.4087e-03  3.4087e-03  -1.45461882e+04  -1.44473543e+04     20.97     37.371  54  1.839e-17  0.000e+00
  1800  1.2151e-03  1.4512e-03  3.0476e-03  3.0476e-03  -1.45449997e+04  -1.44566117e+04     21.65     37.903  54  2.583e-17  0.000e+00
  1825  1.2571e-03  1.4815e-03  3.4110e-03  3.4110e-03  -1.45466363e+04  -1.44477317e+04     21.46     38.436  54  2.220e-17  0.000e+00
  1850  1.2370e-03  1.4428e-03  3.2299e-03  3.2299e-03  -1.45481087e+04  -1.44544310e+04     20.92     38.968  54  1.683e-17  0.000e+00
  1875  1.1832e-03  1.4320e-03  3.2113e-03  3.2113e-03  -1.45472678e+04  -1.44541319e+04     21.98     39.498  54  2.206e-17  0.000e+00
  1900  1.2652e-03  1.3827e-03  3.4094e-03  3.4094e-03  -1.45508952e+04  -1.44520095e+04     21.18     40.029  53  1.639e-17  0.000e+00
  1925  1.2982e-03  1.4304e-03  3.0011e-03  3.0011e-03  -1.45511055e+04  -1.44640250e+04     21.23     40.560  53  1.666e-17  0.000e+00
  1950  1.2704e-03  1.3976e-03  3.1539e-03  3.1539e-03  -1.45520414e+04  -1.44605364e+04     21.05     41.087  52  2.143e-17  0.000e+00
  1975  1.2790e-03  1.3904e-03  3.0533e-03  3.0533e-03  -1.45534687e+04  -1.44648639e+04     21.08     41.618  52  1.569e-17  0.000e+00
# gate it=2000 k=250 kw=125 s1=2.676e+02 s_kw/s1=4.508e-02 fired=1 clipped_neg=41 clipped_pos=11 fired_frac_last250=1.000
# deflate it=2000 alpha=3.677e+01 theta=2.676e+01 clipped_neg=41 clipped_pos=11
  2000  1.2699e-03  1.4134e-03  2.8478e-03  2.8478e-03  -1.45541218e+04  -1.44714588e+04     21.37     42.147  52  1.733e-17  0.000e+00
  2025  1.3086e-03  1.3610e-03  2.9914e-03  2.9914e-03  -1.45543917e+04  -1.44675727e+04     20.98     42.678  51  1.735e-17  0.000e+00
  2050  1.2368e-03  1.3601e-03  3.0273e-03  3.0273e-03  -1.45562109e+04  -1.44683414e+04     21.40     43.208  51  1.653e-17  0.000e+00
  2075  1.3033e-03  1.3760e-03  2.9370e-03  2.9370e-03  -1.45567467e+04  -1.44714866e+04     20.95     43.740  50  1.685e-17  0.000e+00
  2100  1.2662e-03  1.3671e-03  3.0170e-03  3.0170e-03  -1.45576892e+04  -1.44701100e+04     21.15     44.267  50  2.433e-17  0.000e+00
  2125  1.2989e-03  1.3892e-03  2.9477e-03  2.9477e-03  -1.45573550e+04  -1.44717819e+04     20.91     44.795  50  1.767e-17  0.000e+00
  2150  1.2900e-03  1.3531e-03  3.0702e-03  3.0702e-03  -1.45604054e+04  -1.44712695e+04     21.54     45.325  50  1.523e-17  0.000e+00
  2175  1.2445e-03  1.3024e-03  2.7642e-03  2.7642e-03  -1.45604548e+04  -1.44801774e+04     20.91     45.854  50  1.637e-17  0.000e+00
  2200  1.2533e-03  1.2905e-03  2.9604e-03  2.9604e-03  -1.45608252e+04  -1.44748656e+04     21.20     46.380  50  2.575e-17  0.000e+00
  2225  1.2581e-03  1.3131e-03  2.9207e-03  2.9207e-03  -1.45624077e+04  -1.44775875e+04     20.99     46.910  50  1.779e-17  0.000e+00
# gate it=2250 k=250 kw=125 s1=2.798e+02 s_kw/s1=4.256e-02 fired=1 clipped_neg=39 clipped_pos=11 fired_frac_last250=1.000
# deflate it=2250 alpha=3.678e+01 theta=2.798e+01 clipped_neg=39 clipped_pos=11
  2250  1.3045e-03  1.2966e-03  2.8872e-03  2.8872e-03  -1.45626574e+04  -1.44788057e+04     21.67     47.441  50  1.797e-17  0.000e+00
  2275  1.3226e-03  1.2799e-03  2.8420e-03  2.8420e-03  -1.45653058e+04  -1.44827486e+04     20.92     47.969  49  1.969e-17  0.000e+00
  2300  1.2486e-03  1.2715e-03  2.7127e-03  2.7127e-03  -1.45642709e+04  -1.44854646e+04     21.43     48.500  49  1.945e-17  0.000e+00
  2325  1.2539e-03  1.2996e-03  2.9351e-03  2.9351e-03  -1.45659618e+04  -1.44807034e+04     21.00     49.031  48  1.966e-17  0.000e+00
  2350  1.3540e-03  1.2821e-03  2.7542e-03  2.7542e-03  -1.45667324e+04  -1.44867120e+04     21.07     49.561  48  1.956e-17  0.000e+00
  2375  1.3109e-03  1.2940e-03  2.6538e-03  2.6538e-03  -1.45671251e+04  -1.44900116e+04     20.94     50.090  48  2.440e-17  0.000e+00
  2400  1.2545e-03  1.2945e-03  2.7397e-03  2.7397e-03  -1.45675790e+04  -1.44879736e+04     21.34     50.622  48  1.824e-17  0.000e+00
  2425  1.3746e-03  1.2964e-03  2.6957e-03  2.6957e-03  -1.45686604e+04  -1.44903235e+04     20.95     51.163  47  1.603e-17  0.000e+00
  2450  1.3669e-03  1.2871e-03  2.5967e-03  2.5967e-03  -1.45676819e+04  -1.44922187e+04     22.05     51.695  47  2.054e-17  0.000e+00
  2475  1.2623e-03  1.2476e-03  2.8553e-03  2.8553e-03  -1.45701637e+04  -1.44871947e+04     20.97     52.224  46  1.711e-17  0.000e+00
# gate it=2500 k=250 kw=125 s1=2.912e+02 s_kw/s1=4.068e-02 fired=1 clipped_neg=36 clipped_pos=10 fired_frac_last250=1.000
# deflate it=2500 alpha=4.035e+01 theta=2.912e+01 clipped_neg=36 clipped_pos=10
  2500  1.3713e-03  1.2998e-03  2.5878e-03  2.5878e-03  -1.45702980e+04  -1.44950810e+04     21.40     52.755  46  1.686e-17  0.000e+00
  2525  1.2598e-03  1.2221e-03  2.6810e-03  2.6810e-03  -1.45689022e+04  -1.44909891e+04     20.94     53.284  46  1.943e-17  0.000e+00
  2550  1.3348e-03  1.2500e-03  2.7972e-03  2.7972e-03  -1.45738648e+04  -1.44925569e+04     20.91     53.816  46  1.740e-17  0.000e+00
  2575  1.2749e-03  1.2384e-03  2.4557e-03  2.4557e-03  -1.45730396e+04  -1.45016382e+04     21.56     54.346  46  1.533e-17  0.000e+00
  2600  1.2994e-03  1.2338e-03  2.7016e-03  2.7016e-03  -1.45727829e+04  -1.44942517e+04     21.01     54.875  46  1.727e-17  0.000e+00
  2625  1.2578e-03  1.2132e-03  2.7524e-03  2.7524e-03  -1.45751701e+04  -1.44951528e+04     21.01     55.404  46  1.954e-17  0.000e+00
  2650  1.3138e-03  1.2495e-03  2.5172e-03  2.5172e-03  -1.45747049e+04  -1.45015105e+04     21.10     55.939  46  2.067e-17  0.000e+00
  2675  1.2952e-03  1.2392e-03  2.6960e-03  2.6960e-03  -1.45745137e+04  -1.44961375e+04     21.03     56.472  45  1.839e-17  0.000e+00
  2700  1.2987e-03  1.2879e-03  2.6740e-03  2.6740e-03  -1.45759804e+04  -1.44982346e+04     20.99     57.000  44  1.504e-17  0.000e+00
  2725  1.2572e-03  1.2793e-03  2.5935e-03  2.5935e-03  -1.45763400e+04  -1.45009245e+04     21.00     57.529  44  1.994e-17  0.000e+00
# gate it=2750 k=250 kw=125 s1=3.018e+02 s_kw/s1=3.905e-02 fired=1 clipped_neg=34 clipped_pos=10 fired_frac_last250=1.000
# deflate it=2750 alpha=4.108e+01 theta=3.018e+01 clipped_neg=34 clipped_pos=10
  2750  1.2992e-03  1.2444e-03  2.6741e-03  2.6741e-03  -1.45766950e+04  -1.44989419e+04     21.04     58.056  44  1.924e-17  0.000e+00
  2775  1.3680e-03  1.2198e-03  2.6562e-03  2.6562e-03  -1.45780412e+04  -1.45007990e+04     21.14     58.586  44  1.878e-17  0.000e+00
  2800  1.2786e-03  1.2146e-03  2.3960e-03  2.3960e-03  -1.45775715e+04  -1.45078791e+04     21.00     59.115  44  1.716e-17  0.000e+00
  2825  1.2830e-03  1.2040e-03  2.5944e-03  2.5944e-03  -1.45776994e+04  -1.45022516e+04     21.17     59.644  44  1.622e-17  0.000e+00
  2850  1.2690e-03  1.1450e-03  2.6363e-03  2.6363e-03  -1.45807176e+04  -1.45040378e+04     20.95     60.169  43  1.608e-17  0.000e+00
  2875  1.2724e-03  1.1653e-03  2.3818e-03  2.3818e-03  -1.45787652e+04  -1.45094807e+04     21.79     60.700  43  1.410e-17  0.000e+00
  2900  1.2644e-03  1.2027e-03  2.6773e-03  2.6773e-03  -1.45794901e+04  -1.45016286e+04     20.96     61.229  43  1.641e-17  0.000e+00
  2925  1.3136e-03  1.1785e-03  2.5411e-03  2.5411e-03  -1.45816960e+04  -1.45077756e+04     21.74     61.760  43  1.758e-17  0.000e+00
  2950  1.3195e-03  1.1591e-03  2.3220e-03  2.3220e-03  -1.45817683e+04  -1.45142048e+04     20.91     62.288  43  1.740e-17  0.000e+00
  2975  1.3106e-03  1.1678e-03  2.4341e-03  2.4341e-03  -1.45824757e+04  -1.45116560e+04     21.47     62.821  42  1.765e-17  0.000e+00
# gate it=3000 k=250 kw=125 s1=3.118e+02 s_kw/s1=3.747e-02 fired=1 clipped_neg=33 clipped_pos=9 fired_frac_last250=1.000
# deflate it=3000 alpha=4.291e+01 theta=3.118e+01 clipped_neg=33 clipped_pos=9
  3000  1.2954e-03  1.1751e-03  2.2153e-03  2.2153e-03  -1.45818182e+04  -1.45173513e+04     21.28     63.350  42  1.932e-17  0.000e+00
  3025  1.3035e-03  1.1561e-03  2.3544e-03  2.3544e-03  -1.45819874e+04  -1.45134821e+04     20.97     63.882  42  1.968e-17  0.000e+00
  3050  1.3599e-03  1.1498e-03  2.3629e-03  2.3629e-03  -1.45837193e+04  -1.45149588e+04     21.40     64.414  42  1.438e-17  0.000e+00
  3075  1.3701e-03  1.1892e-03  2.2901e-03  2.2901e-03  -1.45847609e+04  -1.45181105e+04     20.93     64.942  42  2.137e-17  0.000e+00
  3100  1.2863e-03  1.1820e-03  2.2809e-03  2.2809e-03  -1.45830475e+04  -1.45166709e+04     21.47     65.470  42  1.655e-17  0.000e+00
  3125  1.3125e-03  1.1548e-03  2.4417e-03  2.4417e-03  -1.45853306e+04  -1.45142762e+04     20.94     65.998  42  1.780e-17  0.000e+00
  3150  1.2890e-03  1.1359e-03  2.3304e-03  2.3304e-03  -1.45855779e+04  -1.45177521e+04     21.03     66.532  42  1.699e-17  0.000e+00
  3175  1.3308e-03  1.1477e-03  2.2519e-03  2.2519e-03  -1.45839103e+04  -1.45183727e+04     21.33     67.062  41  2.088e-17  0.000e+00
  3200  1.3731e-03  1.1468e-03  2.3557e-03  2.3557e-03  -1.45849002e+04  -1.45163438e+04     20.96     67.595  41  1.709e-17  0.000e+00
  3225  1.2878e-03  1.1790e-03  2.3451e-03  2.3451e-03  -1.45864618e+04  -1.45182048e+04     22.15     68.126  41  2.390e-17  0.000e+00
# gate it=3250 k=250 kw=125 s1=3.211e+02 s_kw/s1=3.619e-02 fired=1 clipped_neg=32 clipped_pos=9 fired_frac_last250=1.000
# deflate it=3250 alpha=4.294e+01 theta=3.211e+01 clipped_neg=32 clipped_pos=9
  3250  1.3400e-03  1.1521e-03  2.3694e-03  2.3694e-03  -1.45870842e+04  -1.45181210e+04     20.91     68.656  41  2.355e-17  0.000e+00
  3275  1.3761e-03  1.2091e-03  2.3980e-03  2.3980e-03  -1.45866989e+04  -1.45169057e+04     21.55     69.183  40  2.086e-17  0.000e+00
